satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,Department,Salary
0.36,0.95,6.0,276.0,2.0,0.0,0,0,support,low
0.99,0.52,4.0,167.0,3.0,0.0,0,0,hr,medium
0.39,0.68,1.9999999999999998,282.0,5.0,0.0,1,0,marketing,low
0.98,0.92,4.0,201.0,3.0,1.0,0,0,support,low
0.66,0.66,4.0,273.0,4.0,1.0,0,0,product_mng,low
0.92,0.98,3.0,149.0,3.0,0.0,0,0,support,low
0.51,0.51,3.0,274.0,2.0,0.0,0,0,product_mng,low
0.36,0.48,1.9999999999999998,159.0,3.0,0.0,1,0,product_mng,low
0.89,0.91,3.0,233.0,2.0,0.0,0,0,product_mng,low
0.76,0.79,5.0,187.0,4.0,0.0,0,0,hr,medium
0.37,0.5,1.9999999999999998,135.0,3.0,0.0,1,0,product_mng,low
0.2,0.53,5.0,272.0,5.0,0.0,0,0,product_mng,medium
0.79,0.56,3.0,149.0,10.0,0.0,0,0,product_mng,medium
0.66,0.98,4.0,225.0,2.0,1.0,0,0,hr,medium
0.7,0.97,4.0,244.0,3.0,0.0,0,0,sales,low
0.99,0.99,4.0,195.0,2.0,0.0,0,0,accounting,low
0.98,0.62,1.9999999999999998,240.0,3.0,1.0,0,0,support,low
0.44,0.55,3.0,170.0,3.0,1.0,0,0,product_mng,low
0.49,0.67,1.9999999999999998,190.0,8.0,0.0,0,0,marketing,medium
0.67,0.55,5.0,239.0,2.0,0.0,0,0,marketing,low
0.91,0.82,4.0,260.0,4.0,0.0,0,0,support,medium
0.61,0.79,5.0,269.0,2.0,0.0,0,0,management,high
0.88,0.93,4.0,195.0,2.0,0.0,0,0,support,low
0.6,0.62,3.0,135.0,2.0,0.0,0,0,sales,low
0.48,0.45,3.0,277.0,2.0,1.0,0,0,accounting,low
0.98,0.7,3.0,255.0,2.0,1.0,0,0,marketing,low
0.75,0.99,5.0,189.0,3.0,0.0,0,0,support,low
0.08999999999999997,0.8,6.0,304.0,4.0,0.0,1,0,technical,low
0.87,0.88,5.0,231.0,6.0,0.0,1,0,sales,low
0.6,0.97,3.0,187.0,3.0,1.0,0,0,sales,low
0.67,0.4,4.0,274.0,3.0,0.0,0,0,sales,low
0.72,0.75,4.0,211.0,4.0,0.0,0,0,sales,low
0.09999999999999998,0.81,7.0,270.0,4.0,0.0,1,0,RandD,low
0.68,0.99,3.0,159.0,2.0,0.0,0,0,accounting,low
0.88,0.89,5.0,189.0,2.0,0.0,0,0,technical,low
0.73,0.78,4.0,181.0,4.0,0.0,0,0,product_mng,medium
0.33,0.38,4.0,186.0,3.0,0.0,0,0,support,low
0.69,0.75,5.0,196.0,3.0,0.0,0,0,support,low
0.87,0.56,4.0,121.0,2.0,0.0,0,1,technical,medium
0.5,0.55,3.0,188.0,2.0,0.0,0,0,product_mng,low
0.21999999999999997,0.62,3.0,180.0,3.0,0.0,0,0,support,low
0.4,0.46,1.9999999999999998,155.0,3.0,0.0,1,0,support,low
0.96,0.61,3.0,140.0,3.0,0.0,0,0,marketing,low
0.82,0.81,4.0,233.0,4.0,1.0,1,0,support,low
0.69,0.82,4.0,273.0,4.0,0.0,0,0,hr,medium
0.82,0.92,4.0,196.0,3.0,0.0,0,0,sales,low
0.55,0.4,3.0,139.0,8.0,0.0,0,1,hr,medium
0.85,0.87,5.0,245.0,5.0,0.0,1,0,technical,low
0.38,0.55,1.9999999999999998,130.0,3.0,0.0,1,0,technical,low
0.89,0.9,3.0,231.0,3.0,0.0,0,0,product_mng,low
0.62,0.92,5.0,149.0,3.0,0.0,0,0,product_mng,low
0.48,0.64,4.0,146.0,2.0,0.0,0,0,marketing,low
0.10999999999999999,0.89,6.0,250.0,4.0,0.0,1,0,RandD,low
0.51,0.73,4.0,174.0,3.0,0.0,0,0,sales,low
0.89,0.85,5.0,266.0,5.0,0.0,1,0,sales,low
0.54,0.75,3.0,240.0,3.0,0.0,0,0,support,low
0.43,0.48,1.9999999999999998,149.0,3.0,0.0,1,0,support,low
0.83,0.81,5.0,219.0,5.0,0.0,1,0,sales,low
0.86,0.58,4.0,211.0,4.0,0.0,0,0,sales,low
0.74,0.86,3.0,186.0,3.0,1.0,0,0,sales,low
0.93,0.51,4.0,110.0,3.0,0.0,0,0,product_mng,low
0.95,0.73,1.9999999999999998,187.0,2.0,0.0,0,0,product_mng,low
0.82,0.85,5.0,195.0,4.0,0.0,0,0,technical,low
0.47,0.39,6.0,215.0,5.0,0.0,0,0,sales,medium
0.49,0.77,3.0,147.0,3.0,0.0,0,0,support,low
0.44,0.48,1.9999999999999998,143.0,3.0,0.0,1,0,technical,low
0.45,0.55,3.0,151.0,3.0,0.0,0,0,sales,low
0.75,0.93,5.0,229.0,5.0,0.0,1,0,sales,low
0.51,0.66,4.0,182.0,2.0,0.0,0,0,sales,low
0.81,0.62,3.0,257.0,3.0,0.0,0,0,support,low
0.6,0.88,3.0,201.0,2.0,0.0,0,0,hr,medium
0.37,0.47,1.9999999999999998,148.0,3.0,0.0,1,0,hr,low
0.32,0.65,1.9999999999999998,183.0,3.0,0.0,0,0,sales,low
0.45,0.48,1.9999999999999998,158.0,3.0,0.0,1,0,technical,low
0.76,0.56,5.0,222.0,10.0,0.0,0,0,management,high
0.54,0.95,5.0,255.0,2.0,0.0,0,0,product_mng,low
0.53,0.64,1.9999999999999998,109.0,3.0,0.0,0,0,hr,medium
0.98,0.85,4.0,178.0,3.0,0.0,0,0,support,low
0.46,0.57,1.9999999999999998,154.0,3.0,0.0,1,0,product_mng,low
0.38,0.53,1.9999999999999998,146.0,3.0,0.0,1,0,support,low
0.82,0.58,5.0,263.0,8.0,0.0,0,0,product_mng,medium
0.5,0.7,3.0,274.0,3.0,0.0,0,0,marketing,low
0.63,0.8,3.0,243.0,3.0,0.0,0,0,technical,low
0.63,0.78,1.9999999999999998,158.0,5.0,1.0,0,0,sales,low
0.13,0.78,6.0,152.0,2.0,0.0,1,0,support,low
0.93,0.65,4.0,258.0,3.0,0.0,0,0,support,low
1.0,0.74,3.0,220.0,4.0,0.0,0,0,technical,medium
0.38,0.57,1.9999999999999998,140.0,3.0,0.0,1,0,sales,low
0.42,0.74,6.0,218.0,6.0,0.0,0,0,sales,medium
0.92,0.7,3.0,129.0,3.0,0.0,0,1,management,high
0.79,0.87,5.0,240.0,2.0,1.0,0,0,technical,low
0.68,0.64,1.9999999999999998,167.0,2.0,0.0,0,0,hr,medium
0.45,0.53,1.9999999999999998,138.0,3.0,0.0,1,0,accounting,low
0.92,0.6,4.0,161.0,3.0,0.0,0,0,product_mng,low
0.93,0.49,3.0,211.0,2.0,0.0,0,0,technical,low
0.84,0.79,4.0,222.0,3.0,0.0,0,0,RandD,medium
0.09999999999999998,0.83,6.0,278.0,4.0,0.0,1,0,marketing,low
0.76,0.74,4.0,261.0,3.0,0.0,0,0,technical,low
0.82,0.78,5.0,232.0,3.0,0.0,0,0,RandD,medium
0.62,0.79,4.0,216.0,2.0,1.0,0,0,technical,low
0.88,0.56,4.0,243.0,4.0,0.0,0,0,accounting,medium
0.92,0.97,4.0,201.0,2.0,0.0,0,0,sales,low
0.74,0.37,1.9999999999999998,171.0,4.0,0.0,0,0,support,medium
0.81,0.5,5.0,205.0,3.0,0.0,0,0,sales,low
0.58,0.8,3.0,181.0,4.0,0.0,0,0,technical,medium
0.5,0.97,1.9999999999999998,252.0,4.0,0.0,0,0,management,high
0.7,0.69,4.0,158.0,3.0,0.0,0,0,product_mng,low
0.36,0.41,3.0,167.0,10.0,0.0,0,0,support,medium
0.96,0.61,3.0,271.0,2.0,0.0,0,0,hr,medium
0.53,0.81,3.0,226.0,3.0,1.0,0,0,sales,low
0.63,0.52,5.0,226.0,4.0,0.0,0,0,marketing,medium
0.75,0.94,5.0,217.0,2.0,0.0,0,0,support,low
0.71,0.95,6.0,204.0,3.0,1.0,0,0,sales,low
0.71,0.74,3.0,163.0,3.0,1.0,0,0,marketing,low
0.86,0.62,4.0,186.0,3.0,0.0,0,0,product_mng,low
0.69,0.59,4.0,264.0,3.0,0.0,0,0,sales,low
0.99,0.68,3.0,181.0,3.0,1.0,0,0,support,low
0.94,0.73,3.0,196.0,3.0,0.0,0,0,hr,medium
0.53,0.7,4.0,223.0,3.0,0.0,0,0,sales,low
0.83,0.99,5.0,132.0,3.0,0.0,0,0,technical,low
0.49,0.51,4.0,133.0,3.0,0.0,0,0,support,low
0.5,0.77,3.0,267.0,2.0,0.0,0,0,management,high
0.56,0.59,3.0,178.0,2.0,0.0,0,0,technical,low
0.57,0.54,5.0,216.0,3.0,0.0,0,0,support,low
0.92,0.96,3.0,154.0,2.0,1.0,0,0,sales,low
0.24,0.56,4.0,281.0,7.0,0.0,0,0,sales,medium
0.54,0.41,3.0,175.0,3.0,0.0,0,0,sales,low
0.72,0.98,3.0,181.0,4.0,0.0,0,0,technical,medium
0.56,0.39,3.0,106.0,8.0,0.0,0,0,management,high
0.94,0.49,4.0,176.0,8.0,0.0,0,0,management,high
0.67,0.65,5.0,242.0,3.0,0.0,0,0,support,low
0.78,0.5,3.0,167.0,2.0,0.0,0,0,sales,low
0.5,0.7,3.0,159.0,3.0,0.0,0,0,hr,medium
0.7,0.53,4.0,178.0,2.0,0.0,0,0,marketing,low
0.4,0.98,4.0,154.0,3.0,0.0,0,0,product_mng,low
0.87,0.62,3.0,176.0,3.0,0.0,0,0,accounting,medium
0.95,0.88,3.0,266.0,2.0,1.0,0,0,support,low
0.82,0.82,5.0,285.0,2.0,1.0,0,0,product_mng,low
0.4,0.47,1.9999999999999998,144.0,3.0,1.0,1,0,sales,low
0.61,0.99,1.9999999999999998,275.0,3.0,1.0,0,0,sales,low
0.79,0.94,4.0,216.0,4.0,0.0,0,0,sales,low
0.54,0.48,3.0,275.0,2.0,0.0,0,0,sales,low
0.58,0.79,4.0,196.0,3.0,1.0,0,0,hr,medium
0.36,0.69,3.0,165.0,3.0,0.0,0,0,sales,low
0.89,0.89,4.0,265.0,2.0,0.0,0,0,sales,low
0.69,0.9,6.0,224.0,4.0,0.0,0,1,RandD,medium
0.37,0.46,1.9999999999999998,140.0,3.0,0.0,1,0,support,low
0.7,0.74,3.0,202.0,2.0,0.0,0,0,product_mng,low
0.75,0.72,1.9999999999999998,192.0,3.0,0.0,0,0,support,low
0.92,0.56,4.0,170.0,3.0,0.0,0,0,marketing,low
0.48,0.84,4.0,252.0,3.0,0.0,0,0,technical,low
0.76,0.92,4.0,246.0,5.0,0.0,1,0,sales,low
0.91,0.88,5.0,210.0,2.0,1.0,0,0,sales,low
0.49,0.94,3.0,144.0,3.0,1.0,0,0,technical,low
0.89,0.65,5.0,195.0,6.0,0.0,1,0,support,low
0.82,0.97,5.0,263.0,5.0,0.0,1,0,hr,low
0.73,0.68,5.0,190.0,2.0,0.0,0,0,sales,low
0.43,0.49,1.9999999999999998,135.0,3.0,0.0,1,0,technical,low
0.75,0.97,5.0,243.0,6.0,0.0,1,0,technical,low
0.7,0.64,4.0,178.0,3.0,1.0,0,1,marketing,medium
0.46,0.66,6.0,229.0,3.0,0.0,0,0,support,low
0.93,0.52,3.0,229.0,2.0,1.0,0,0,hr,medium
0.38,0.5,1.9999999999999998,140.0,3.0,0.0,1,0,sales,low
0.08999999999999997,0.94,7.0,267.0,4.0,0.0,1,0,sales,low
0.7,0.88,3.0,159.0,2.0,0.0,0,0,product_mng,low
0.10999999999999999,0.88,7.0,305.0,4.0,0.0,1,0,product_mng,low
0.2,0.7,4.0,221.0,5.0,0.0,0,0,hr,medium
0.4,0.54,1.9999999999999998,137.0,3.0,0.0,1,0,marketing,low
0.81,0.62,3.0,240.0,6.0,0.0,0,1,sales,medium
0.84,0.65,3.0,269.0,2.0,0.0,0,0,sales,low
0.8,0.91,3.0,246.0,3.0,0.0,0,0,hr,medium
0.97,0.74,4.0,209.0,2.0,0.0,0,0,sales,low
0.75,0.76,4.0,254.0,4.0,0.0,0,0,support,medium
0.54,0.92,4.0,228.0,3.0,0.0,0,1,marketing,medium
0.51,0.53,3.0,156.0,3.0,0.0,0,0,management,high
0.71,0.79,3.0,189.0,3.0,0.0,0,0,product_mng,low
0.45,0.49,1.9999999999999998,144.0,3.0,0.0,1,0,accounting,low
0.68,0.54,4.0,153.0,3.0,0.0,0,0,product_mng,low
0.78,0.91,3.0,177.0,2.0,0.0,0,0,sales,low
1.0,0.6,4.0,265.0,4.0,0.0,0,0,technical,medium
0.09999999999999998,0.94,7.0,287.0,4.0,0.0,1,0,support,low
0.93,1.0,4.0,145.0,3.0,0.0,0,0,accounting,low
0.2,0.41,6.0,264.0,3.0,0.0,0,0,sales,low
0.55,0.6,3.0,180.0,4.0,0.0,1,0,technical,low
0.63,0.96,5.0,152.0,3.0,0.0,0,0,product_mng,low
0.44,0.49,1.9999999999999998,130.0,3.0,0.0,1,0,sales,low
0.81,0.78,4.0,159.0,3.0,0.0,0,0,support,low
0.52,0.57,3.0,270.0,3.0,0.0,0,0,RandD,medium
0.53,0.51,3.0,274.0,2.0,1.0,0,0,product_mng,low
0.81,0.64,4.0,213.0,3.0,0.0,0,0,support,low
0.42,0.56,1.9999999999999998,158.0,3.0,0.0,1,0,technical,low
0.69,0.92,5.0,220.0,2.0,0.0,0,0,product_mng,low
